source_id,ra,dec,parallax,parallax_error,phot_g_mean_mag,bp_rp,phot_variable_flag,teff_val,a_g_val
604705556754357248,133.28851905540813,11.465228338334898,3.877377625705883,0.22326094485892195,18.21528,2.7076797,NOT_AVAILABLE,,
604711333485173632,133.1375217212886,11.594738466050963,1.162964426098366,0.6031700853824064,19.56752,1.5444012,NOT_AVAILABLE,,
604735724604010496,133.48462567586003,11.777362241596533,1.9145381917201592,0.30574884545003567,18.782036,2.3541946,NOT_AVAILABLE,,
604732430364587648,133.45826048804554,11.659602851862726,0.9651707790424756,0.09364078048192478,16.879469,1.8115578,NOT_AVAILABLE,3931.0,1.8625
604685834264494080,133.26809224451685,11.31837259648592,1.0879043317880155,0.5269221807937485,19.275637,2.0210476,NOT_AVAILABLE,,
604702464377902592,132.98663034501539,11.459567410244166,0.9071459753315444,0.400199447548454,19.191824,2.207655,NOT_AVAILABLE,,
604711367844911232,133.1461471865654,11.607455981226385,0.5728263607956899,0.09649623303553888,16.959387,1.3463707,NOT_AVAILABLE,4754.65,0.9555
604731945032741376,133.45946854268348,11.619186273642134,0.5309215547643975,0.5716511425445132,19.84501,1.9081287,NOT_AVAILABLE,,
604712158118403200,133.28965825634012,11.611647767731931,3.301662644918932,1.096659822437281,20.309702,1.913908,NOT_AVAILABLE,,
604702636176594816,132.95223204169278,11.460331487825378,1.1693713963759753,0.12556011312738405,17.354807,1.9494343,NOT_AVAILABLE,,
604710749369622016,133.1320971041132,11.574700684761249,2.5737198640053998,0.04402043677868134,11.7427435,0.66022015,NOT_AVAILABLE,6503.0,0.15
604710921168314240,133.10864600357158,11.580188505091328,1.2278253561086914,0.4397484396442371,19.448933,1.7595711,NOT_AVAILABLE,,
604686006063432832,133.31112595065122,11.347703820047302,1.1033021216510897,0.32212680693321716,18.741337,1.6939182,NOT_AVAILABLE,,
604697005473828992,133.13658034626545,11.34561194639762,1.6994766002399049,0.956425753303282,20.402634,1.6675129,NOT_AVAILABLE,,
604700059201037952,133.1533909702002,11.417252607131662,0.5575147022931404,1.0966180394524723,20.319181,2.0377579,NOT_AVAILABLE,,
604734698107318656,133.45252867064644,11.692396473718924,1.3456988660435165,0.5897003440551494,19.872965,2.4605808,NOT_AVAILABLE,,
604693359048067712,133.2901541336459,11.431051077982058,1.5687965887219,2.0844831455152977,20.828539,1.5462399,NOT_AVAILABLE,,
604711127326743552,133.14415877342887,11.578895543727771,1.374014568169967,0.1753099507021936,17.819069,2.137169,NOT_AVAILABLE,,
604711333485174016,133.1328731657883,11.592034512469047,0.5046319913039353,0.12782505763193802,17.257217,1.2251167,NOT_AVAILABLE,,
604702533097512704,132.95886132537393,11.442543116522865,1.5682923805529514,0.7769572644498562,19.904985,2.1202927,NOT_AVAILABLE,,
604711127326743936,133.13460782491893,11.58549968038704,2.0786070441624327,0.4540233992971819,19.074327,2.1683598,NOT_AVAILABLE,,
604719712966187264,133.46378527909997,11.579891830860426,2.649942623081388,1.4115515324060979,20.496658,2.1070194,NOT_AVAILABLE,,
604738748260993792,133.4761918102453,11.80109884663541,0.6959527009004869,0.20592531890760848,18.320915,1.496685,NOT_AVAILABLE,,
604697452151004288,133.0422504174385,11.327411423264042,1.3951575917985999,0.18093479132075077,17.856157,1.9194279,NOT_AVAILABLE,,
604732739602238976,133.39859666360405,11.654764650175908,1.2009755280367278,0.07970474228992405,16.1865,1.3339767,NOT_AVAILABLE,4881.44,0.1995
604703018428606720,133.07695762423907,11.446964836692855,0.7473256729466258,0.04585041335056038,15.377357,0.80472755,NOT_AVAILABLE,5862.0,0.0342
604696902395178880,133.1386124344792,11.328309642406927,0.8426988709105487,1.6166355476056233,20.198214,0.9855118,NOT_AVAILABLE,,
604696524438068864,133.04975405107342,11.304320878952696,1.229894018382831,0.024914245234386546,13.365841,0.8162966,NOT_AVAILABLE,5825.0,0.4093
604699891692416256,133.08102075631163,11.423940485554143,1.000325529096413,0.07338069148156563,15.986235,1.0433187,NOT_AVAILABLE,5096.6665,0.121
