source_id,ra,dec,dec_error,parallax,parallax_error,pmra,pmdec,phot_g_mean_mag,bp_rp
4087838959097352064,289.24754047236735,-16.590977493226926,0.03351967873155002,3.278489823474622,0.04069798189543181,-1.2381835857970032,-25.732537401810703,12.419425,0.96398735
4087853806816440320,288.94268510865624,-16.557019785833567,0.2520282322938996,2.1981785778871687,0.31690254428091646,-7.714700120864904,-16.664672906984023,18.56333,2.2554913
4087854253493039360,288.976720210863,-16.525580123884254,0.10077714564169175,2.423205456604802,0.11396551614316446,-17.22476545974518,-32.44958096233813,17.033915,2.076437
4087831468674399104,288.8490258663627,-16.823768661509206,0.1346158775719721,2.590174821987058,0.1679351724556412,0.8962779702871058,-7.819990987093724,13.060432,1.1468906
4087835042087186944,289.1222499826612,-16.765262994710397,0.04056276279400619,3.7179721981472658,0.05331019991352178,-2.2768576981543442,-27.510811661529768,10.735386,0.74566364
4087859270014878464,288.9671785526589,-16.441729828085723,0.05006088756482741,2.2518166374445436,0.07191785743766178,6.827648014839407,3.757120383541414,15.751742,1.9893208
4087856486876037120,289.0403533783967,-16.45469661224249,0.0675181373808221,2.471901273827492,0.09498193190386325,15.517544954712873,12.931427016178668,16.697655,2.084715
4087816109879103360,288.4162841963351,-16.886177132683294,0.3916681905116118,3.24988547253087,0.3989896364978097,-25.567158666195994,-29.371645330431686,19.408073,3.0614128
4087853875535923200,288.92787610477103,-16.551531561985104,0.046606918342989016,3.387907228881761,0.06965384260708929,-0.7068946985018587,-26.716643164416254,11.3873415,0.797245
4087818381925302912,288.6223935240334,-16.883071574224612,0.09805130765208733,2.149607573939047,0.11421191149993268,6.533875905295757,1.4235665398039594,17.09762,2.0516949
4087833564618433152,289.030747005432,-16.693242482085928,0.04589170409300201,2.0915345961256073,0.06489185906231074,-10.994113092100088,-12.287308023655545,12.240073,0.93831253
4087856963605001600,288.87224793971103,-16.541734788667558,0.4186022983178691,2.6090779183039445,0.4949494971463734,-4.737281474338116,-12.918636914937354,19.273222,2.128809
4087833461539219072,289.0235382168312,-16.716920444949064,0.1652611175710235,2.0402453063019417,0.2522548884232748,10.64814625031031,-3.0265974537106186,12.393543,0.7973032
4087860777536366976,289.01499899669005,-16.362398238507332,0.045645842331426545,3.2327603291683777,0.060441000735152496,8.136796863263156,-16.560628246577814,16.263796,2.159953
4087858960770398208,288.9755545891295,-16.476726865060556,0.38025805454226946,2.8188177986376357,0.3548976833117213,6.698929539735179,18.706677389869643,18.959227,2.1691914
4087847862581712768,288.89720891973536,-16.570052485533083,0.06992761340946901,3.2768415263073067,0.1220048706182766,-0.47792487513161674,-27.022133414264808,12.710186,1.2638817
4087824807196545664,288.5869018109127,-16.749011807745987,0.15026935567973343,3.3976011517983014,0.19055736432104348,-1.4938288672827431,-25.260026836780654,15.551731,2.0405865
