logAge   ,Mass,Gmag,BPmag,RPmag
7.60000,7.677000,-4.0520,-4.1370,-3.9450
7.60000,7.677000,-4.1170,-4.1950,-4.0170
7.60000,7.678000,-4.1780,-4.2510,-4.0870
7.60000,7.678000,-4.2380,-4.3040,-4.1530
7.60000,7.678000,-4.2950,-4.3560,-4.2180
7.60000,7.678000,-4.3500,-4.4040,-4.2800
7.60000,7.678000,-4.4020,-4.4500,-4.3400
7.60000,7.679000,-4.4520,-4.4930,-4.3970
7.60000,7.679000,-4.4990,-4.5350,-4.4520
7.60000,7.679000,-4.5450,-4.5730,-4.5050
7.60000,7.679000,-4.5880,-4.6100,-4.5560
7.60000,7.679000,-4.6280,-4.6440,-4.6060
7.60000,7.679000,-4.6670,-4.6750,-4.6540
7.60000,7.679000,-4.7040,-4.7050,-4.7000
7.60000,7.680000,-4.7370,-4.7310,-4.7440
7.60000,7.680000,-4.7740,-4.7580,-4.7970
7.60000,7.680000,-4.7980,-4.7720,-4.8370
7.60000,7.680000,-4.8140,-4.7770,-4.8730
7.60000,7.680000,-4.8250,-4.7750,-4.9060
7.60000,7.680000,-4.8300,-4.7650,-4.9370
7.60000,7.680000,-4.8290,-4.7480,-4.9640
7.60000,7.680000,-4.8230,-4.7240,-4.9890
7.60000,7.680000,-4.8130,-4.6930,-5.0140
7.60000,7.680000,-4.8000,-4.6570,-5.0380
7.60000,7.680000,-4.7840,-4.6180,-5.0590
7.60000,7.680000,-4.7650,-4.5740,-5.0750
7.60000,7.681000,-4.7440,-4.5270,-5.0900
7.60000,7.681000,-4.7130,-4.4620,-5.1040
7.60000,7.681000,-4.6870,-4.4030,-5.1160
7.60000,7.681000,-4.6550,-4.3390,-5.1210
7.60000,7.681000,-4.6210,-4.2720,-5.1220
7.60000,7.681000,-4.5830,-4.2010,-5.1170
7.60000,7.681000,-4.5400,-4.1260,-5.1040
7.60000,7.681000,-4.4930,-4.0460,-5.0860
7.60000,7.681000,-4.4410,-3.9630,-5.0600
7.60000,7.681000,-4.3840,-3.8760,-5.0280
7.60000,7.681000,-4.3210,-3.7850,-4.9880
7.60000,7.681000,-4.2540,-3.6970,-4.9380
7.60000,7.681000,-4.1770,-3.5990,-4.8760
7.60000,7.681000,-4.0540,-3.4500,-4.7730
7.60000,7.681000,-3.9580,-3.3290,-4.6940
7.60000,7.682000,-3.8630,-3.2040,-4.6200
7.60000,7.682000,-3.8680,-3.1880,-4.6390
7.60000,7.682000,-3.8990,-3.1900,-4.6900
7.60000,7.682000,-3.9550,-3.2240,-4.7610
7.60000,7.682000,-4.0140,-3.2610,-4.8320
7.60000,7.682000,-4.0760,-3.3040,-4.9070
7.60000,7.682000,-4.1390,-3.3450,-4.9810
7.60000,7.682000,-4.1540,-3.3550,-4.9990
7.60000,7.682000,-4.1710,-3.3670,-5.0200
7.60000,7.682000,-4.2500,-3.4220,-5.1130
7.60000,7.682000,-4.2970,-3.4510,-5.1700
7.60000,7.682000,-4.3810,-3.5020,-5.2720
7.60000,7.682000,-4.4520,-3.5410,-5.3580
7.60000,7.683000,-4.5150,-3.5720,-5.4380
7.60000,7.684000,-4.5700,-3.5990,-5.5070
7.60000,7.684000,-4.6200,-3.6140,-5.5720
7.60000,7.685000,-4.6670,-3.6280,-5.6330
7.60000,7.685000,-4.6930,-3.6350,-5.6680
7.60000,7.687000,-4.7300,-3.6420,-5.7170
7.60000,7.688000,-4.7470,-3.6380,-5.7410
7.60000,7.690000,-4.7420,-3.6440,-5.7320
7.60000,7.704000,-4.7010,-3.6540,-5.6710
7.60000,7.713000,-4.6590,-3.6520,-5.6120
7.60000,7.721000,-4.6160,-3.6450,-5.5530
7.60000,7.728000,-4.5670,-3.6230,-5.4900
7.60000,7.736000,-4.5170,-3.6020,-5.4260
7.60000,7.744000,-4.4630,-3.5760,-5.3570
7.60000,7.754000,-4.4100,-3.5490,-5.2900
7.60000,7.768000,-4.3700,-3.5370,-5.2350
7.60000,7.789000,-4.3490,-3.5450,-5.1980
7.60000,7.802000,-4.3470,-3.5590,-5.1870
7.60000,7.819000,-4.4420,-3.6790,-5.2660
7.60000,7.828000,-4.6060,-3.8800,-5.4070
7.60000,7.831000,-4.6840,-3.9750,-5.4740
7.60000,7.833000,-4.7990,-4.1240,-5.5670
7.60000,7.833000,-4.8780,-4.2260,-5.6300
7.60000,7.834000,-4.9640,-4.3590,-5.6830
7.60000,7.834000,-5.0210,-4.4420,-5.7200
7.60000,7.834000,-5.0610,-4.5020,-5.7460
7.60000,7.834000,-5.0960,-4.5550,-5.7670
7.60000,7.835000,-5.1340,-4.6170,-5.7840
7.60000,7.835000,-5.1700,-4.6830,-5.7980
7.60000,7.835000,-5.2120,-4.7600,-5.8080
7.60000,7.835000,-5.2410,-4.8190,-5.8120
7.60000,7.836000,-5.2670,-4.8750,-5.8100
7.60000,7.836000,-5.2900,-4.9300,-5.8010
7.60000,7.836000,-5.3100,-4.9820,-5.7890
7.60000,7.836000,-5.3280,-5.0320,-5.7710
7.60000,7.837000,-5.3420,-5.0790,-5.7470
7.60000,7.837000,-5.3540,-5.1200,-5.7220
7.60000,7.838000,-5.3650,-5.1590,-5.6960
7.60000,7.839000,-5.3740,-5.1930,-5.6690
7.60000,7.840000,-5.3820,-5.2260,-5.6400
7.60000,7.841000,-5.3890,-5.2560,-5.6110
7.60000,7.843000,-5.3950,-5.2830,-5.5820
7.60000,7.845000,-5.3980,-5.3050,-5.5520
7.60000,7.847000,-5.3980,-5.3220,-5.5240
7.60000,7.850000,-5.3950,-5.3330,-5.4950
7.60000,7.857000,-5.3900,-5.3410,-5.4680
7.60000,7.862000,-5.4000,-5.3480,-5.4840
7.60000,7.871000,-5.4180,-5.3560,-5.5200
7.60000,7.882000,-5.4390,-5.3610,-5.5680
7.60000,7.899000,-5.4640,-5.3680,-5.6250
7.60000,7.912000,-5.4800,-5.3640,-5.6750
7.60000,7.919000,-5.4860,-5.3520,-5.7080
7.60000,7.925000,-5.4880,-5.3360,-5.7400
7.60000,7.930000,-5.4860,-5.3080,-5.7770
7.60000,7.934000,-5.4820,-5.2820,-5.8020
7.60000,7.938000,-5.4730,-5.2440,-5.8330
7.60000,7.941000,-5.4590,-5.1980,-5.8610
7.60000,7.944000,-5.4430,-5.1440,-5.8880
7.60000,7.946000,-5.4220,-5.0870,-5.9060
7.60000,7.948000,-5.3980,-5.0310,-5.9170
7.60000,7.950000,-5.3740,-4.9720,-5.9240
7.60000,7.951000,-5.3420,-4.9090,-5.9230
7.60000,7.952000,-5.3060,-4.8400,-5.9150
7.60000,7.953000,-5.2890,-4.8080,-5.9120
7.60000,7.954000,-5.3600,-4.9360,-5.9320
7.60000,7.955000,-5.4130,-5.0440,-5.9330
7.60000,7.956000,-5.4440,-5.1120,-5.9270
7.60000,7.956000,-5.4600,-5.1480,-5.9200
7.60000,7.956000,-5.4720,-5.1760,-5.9140
7.60000,7.956000,-5.4780,-5.1900,-5.9110
7.60000,7.956000,-5.4820,-5.2010,-5.9070
7.60000,7.956000,-5.4850,-5.2090,-5.9040
7.60000,7.957000,-5.4880,-5.2170,-5.9010
7.60000,7.957000,-5.4910,-5.2250,-5.8980
7.60000,7.957000,-5.4940,-5.2320,-5.8950
7.60000,7.957000,-5.4970,-5.2410,-5.8920
7.60000,7.957000,-5.5010,-5.2510,-5.8880
7.60000,7.957000,-5.5040,-5.2590,-5.8850
7.60000,7.957000,-5.5080,-5.2700,-5.8820
7.60000,7.957000,-5.5130,-5.2820,-5.8770
7.60000,7.957000,-5.5190,-5.2970,-5.8720
7.60000,7.958000,-5.5280,-5.3190,-5.8620
7.60000,7.961000,-5.5230,-5.3260,-5.8400
7.60000,7.965000,-5.5110,-5.2930,-5.8570
7.60000,7.968000,-5.5020,-5.2590,-5.8800
7.60000,7.971000,-5.4870,-5.2080,-5.9100
7.60000,7.974000,-5.4670,-5.1490,-5.9340
7.60000,7.976000,-5.4470,-5.0970,-5.9480
7.60000,7.978000,-5.4150,-5.0220,-5.9590
7.60000,7.980000,-5.3860,-4.9610,-5.9600
7.60000,7.981000,-5.3510,-4.8920,-5.9540
7.60000,7.982000,-5.3110,-4.8180,-5.9420
7.60000,7.984000,-5.2670,-4.7410,-5.9240
7.60000,7.984000,-5.2190,-4.6640,-5.9000
7.60000,7.985000,-5.1700,-4.5900,-5.8710
7.60000,7.986000,-5.1120,-4.5050,-5.8330
7.60000,7.987000,-5.0390,-4.3930,-5.7860
7.60000,7.988000,-4.9350,-4.2470,-5.7110
7.60000,7.990000,-4.8140,-4.0860,-5.6150
7.60000,7.991000,-4.7460,-3.9950,-5.5630
7.60000,7.993000,-4.6270,-3.8320,-5.4700
7.60000,8.001000,-4.5980,-3.7670,-5.4610
7.60000,8.017000,-4.6160,-3.7390,-5.5050
7.60000,8.022000,-4.6720,-3.7520,-5.5830
7.60000,8.023000,-4.6950,-3.7570,-5.6150
7.60000,8.023000,-4.7000,-3.7590,-5.6220
7.60000,8.023000,-4.7620,-3.7810,-5.7030
7.60000,8.024000,-4.7690,-3.7810,-5.7130
7.60000,8.024000,-4.7710,-3.7810,-5.7160
7.60000,8.025000,-4.7740,-3.7800,-5.7210
7.60000,8.025000,-4.7990,-3.7810,-5.7570
7.60000,8.026000,-4.8470,-3.7800,-5.8250
7.60000,8.026000,-4.8910,-3.7660,-5.8910
7.60000,8.027000,-4.9240,-3.7460,-5.9440
7.60000,8.028000,-4.9540,-3.7270,-5.9910
7.60000,8.028000,-4.9750,-3.6870,-6.0310
7.60000,8.029000,-4.9910,-3.6510,-6.0630
7.60000,8.029000,-4.9920,-3.6480,-6.0660
7.60000,8.029000,-4.9960,-3.6390,-6.0740
7.60000,8.030000,-5.0190,-3.5740,-6.1220
7.60000,8.037000,-5.0560,-3.0780,-6.2730
7.60000,8.039000,-5.0560,-3.0470,-6.2780
7.60000,8.039000,-5.0560,-3.0400,-6.2790
7.60000,8.040000,-5.0550,-3.0360,-6.2790
7.60000,8.041000,-5.0550,-3.0320,-6.2800
7.60000,8.041000,-5.0550,-3.0240,-6.2800
7.60000,8.042000,-5.0550,-3.0180,-6.2810
7.60000,8.044000,-5.0530,-2.9970,-6.2830
7.60000,8.060000,-5.0860,-3.2940,-6.2670
7.60000,8.076000,-5.0920,-3.2410,-6.2860
7.60000,8.091000,-5.1010,-3.1750,-6.3090
7.60000,8.109000,-5.1120,-3.1350,-6.3300
7.70000,0.090000,13.1480,15.9060,11.8090
7.70000,0.096000,13.0410,15.8010,11.7020
7.70000,0.100000,12.9610,15.7210,11.6220
7.70000,0.107000,12.8400,15.6020,11.5010
7.70000,0.120000,12.6360,15.4000,11.2970
7.70000,0.140000,12.2180,14.7790,10.9010
7.70000,0.140000,12.2170,14.7770,10.8990
7.70000,0.160000,11.8680,14.2660,10.5710
7.70000,0.201000,11.2950,13.4400,10.0340
7.70000,0.235000,10.9240,12.9180,9.6890
7.70000,0.273000,10.5780,12.4410,9.3660
7.70000,0.289000,10.4450,12.2580,9.2430
7.70000,0.296000,10.3900,12.1820,9.1930
7.70000,0.300000,10.3600,12.1410,9.1640
7.70000,0.329000,10.1470,11.8510,8.9690
7.70000,0.350000,10.0120,11.6730,8.8430
7.70000,0.365000,9.9180,11.5520,8.7550
7.70000,0.400000,9.7170,11.2960,8.5680
7.70000,0.450000,9.4350,10.9330,8.3070
7.70000,0.500000,9.1450,10.5610,8.0400
7.70000,0.515000,9.0660,10.4600,7.9680
7.70000,0.549000,8.8610,10.2030,7.7800
7.70000,0.550000,8.8540,10.1930,7.7720
7.70000,0.600000,8.5240,9.7720,7.4730
7.70000,0.614000,8.4150,9.6300,7.3760
7.70000,0.633000,8.2440,9.4060,7.2250
7.70000,0.650000,8.0770,9.1860,7.0800
7.70000,0.669000,7.8560,8.8920,6.8910
7.70000,0.690000,7.5910,8.5430,6.6650
7.70000,0.700000,7.4600,8.3730,6.5540
7.70000,0.708000,7.3000,8.1540,6.4260
7.70000,0.720000,7.0570,7.8240,6.2310
7.70000,0.730000,6.8690,7.5720,6.0820
7.70000,0.738000,6.7190,7.3760,5.9620
7.70000,0.749000,6.5520,7.1600,5.8270
7.70000,0.750000,6.5320,7.1360,5.8110
7.70000,0.754000,6.4900,7.0840,5.7750
7.70000,0.767000,6.3550,6.9220,5.6600
7.70000,0.800000,6.1230,6.6470,5.4610
7.70000,0.849000,5.8110,6.2770,5.1980
7.70000,0.850000,5.8080,6.2720,5.1950
7.70000,0.859000,5.7650,6.2220,5.1590
7.70000,0.899000,5.5840,6.0150,5.0010
7.70000,0.903000,5.5720,6.0010,4.9910
7.70000,0.945000,5.3960,5.8020,4.8340
7.70000,0.950000,5.3720,5.7760,4.8140
7.70000,1.000000,5.1110,5.4830,4.5810
7.70000,1.050000,4.8520,5.1950,4.3500
7.70000,1.099000,4.6060,4.9220,4.1310
7.70000,1.123000,4.4970,4.8020,4.0330
7.70000,1.149000,4.3810,4.6740,3.9290
7.70000,1.200000,4.1160,4.3820,3.6930
7.70000,1.240000,3.9590,4.2120,3.5500
7.70000,1.247000,3.8970,4.1410,3.4990
7.70000,1.249000,3.8870,4.1290,3.4920
7.70000,1.250000,3.8830,4.1250,3.4890
7.70000,1.300000,3.6780,3.9010,3.3050
7.70000,1.350000,3.4820,3.6890,3.1310
7.70000,1.400000,3.3000,3.4910,2.9710
7.70000,1.450000,3.1300,3.3050,2.8220
7.70000,1.500000,2.9680,3.1280,2.6840
7.70000,1.550000,2.8160,2.9580,2.5590
7.70000,1.600000,2.6720,2.7970,2.4450
7.70000,1.649000,2.5340,2.6400,2.3380
7.70000,1.674000,2.4690,2.5660,2.2870
7.70000,1.699000,2.4060,2.4950,2.2390
7.70000,1.724000,2.3440,2.4260,2.1920
7.70000,1.749000,2.2860,2.3600,2.1470
7.70000,1.774000,2.2260,2.2930,2.1020
7.70000,1.799000,2.1700,2.2290,2.0590
7.70000,1.824000,2.1180,2.1700,2.0190
7.70000,1.849000,2.0660,2.1110,1.9790
7.70000,1.874000,2.0150,2.0550,1.9390
7.70000,1.899000,1.9670,2.0010,1.9010
7.70000,1.924000,1.9200,1.9490,1.8640
7.70000,1.947000,1.8790,1.9040,1.8310
7.70000,1.993000,1.8000,1.8170,1.7670
7.70000,2.013000,1.7670,1.7800,1.7390
7.70000,2.038000,1.7250,1.7350,1.7050
7.70000,2.083000,1.6540,1.6580,1.6450
7.70000,2.129000,1.5880,1.5860,1.5890
7.70000,2.174000,1.5230,1.5160,1.5330
7.70000,2.219000,1.4600,1.4490,1.4780
7.70000,2.265000,1.4000,1.3840,1.4250
7.70000,2.356000,1.2840,1.2600,1.3210
7.70000,2.538000,1.0670,1.0310,1.1240
7.70000,2.652000,0.9380,0.8950,1.0050
7.70000,2.720000,0.8640,0.8170,0.9360
7.70000,2.820000,0.7590,0.7060,0.8370
7.70000,2.902000,0.6740,0.6170,0.7570
7.70000,2.999000,0.5770,0.5160,0.6660
7.70000,3.084000,0.4940,0.4290,0.5880
7.70000,3.266000,0.3250,0.2520,0.4270
7.70000,3.283000,0.3090,0.2360,0.4120
7.70000,3.447000,0.1640,0.0840,0.2740
7.70000,3.513000,0.1070,0.0250,0.2200
7.70000,3.629000,0.0100,-0.0760,0.1280
7.70000,3.736000,-0.0770,-0.1670,0.0450
7.70000,3.812000,-0.1380,-0.2310,-0.0130
7.70000,3.917000,-0.2200,-0.3160,-0.0920
7.70000,3.997000,-0.2830,-0.3810,-0.1510
7.70000,4.113000,-0.3740,-0.4750,-0.2380
7.70000,4.177000,-0.4240,-0.5270,-0.2860
7.70000,4.280000,-0.5030,-0.6090,-0.3620
7.70000,4.358000,-0.5630,-0.6710,-0.4190
7.70000,4.495000,-0.6660,-0.7770,-0.5190
7.70000,4.539000,-0.6990,-0.8110,-0.5500
7.70000,4.722000,-0.8350,-0.9510,-0.6810
7.70000,4.784000,-0.8810,-0.9980,-0.7250
7.70000,4.905000,-0.9710,-1.0910,-0.8130
7.70000,4.997000,-1.0400,-1.1610,-0.8790
7.70000,5.088000,-1.1100,-1.2330,-0.9470
7.70000,5.191000,-1.1900,-1.3150,-1.0250
7.70000,5.271000,-1.2530,-1.3790,-1.0860
7.70000,5.296000,-1.2720,-1.3990,-1.1050
7.70000,5.448000,-1.3940,-1.5220,-1.2240
7.70000,5.453000,-1.3980,-1.5270,-1.2280
7.70000,5.518000,-1.4500,-1.5790,-1.2790
7.70000,5.636000,-1.5490,-1.6800,-1.3770
7.70000,5.651000,-1.5620,-1.6930,-1.3890
7.70000,5.761000,-1.6590,-1.7910,-1.4860
7.70000,5.818000,-1.7110,-1.8440,-1.5380
7.70000,5.823000,-1.7160,-1.8480,-1.5420
7.70000,5.934000,-1.8190,-1.9520,-1.6450
7.70000,6.000000,-1.8830,-2.0170,-1.7090
7.70000,6.092000,-1.9750,-2.1080,-1.8010
7.70000,6.200000,-2.0920,-2.2250,-1.9190
7.70000,6.201000,-2.0940,-2.2260,-1.9200
7.70000,6.301000,-2.2080,-2.3400,-2.0360
7.70000,6.396000,-2.3240,-2.4550,-2.1540
7.70000,6.399000,-2.3280,-2.4580,-2.1570
7.70000,6.498000,-2.4610,-2.5900,-2.2940
7.70000,6.591000,-2.6010,-2.7270,-2.4370
7.70000,6.678000,-2.7400,-2.8620,-2.5800
7.70000,6.745000,-2.8610,-2.9810,-2.7060
7.70000,6.817000,-2.9930,-3.1100,-2.8420
7.70000,6.831000,-3.0160,-3.1330,-2.8650
7.70000,6.847000,-3.0170,-3.1360,-2.8630
7.70000,6.868000,-3.0070,-3.1310,-2.8470
7.70000,6.875000,-2.9830,-3.1110,-2.8170
7.70000,6.877000,-2.9590,-3.0920,-2.7870
7.70000,6.879000,-2.9430,-3.0800,-2.7660
7.70000,6.879000,-2.9340,-3.0750,-2.7520
7.70000,6.880000,-2.9320,-3.0730,-2.7480
7.70000,6.880000,-2.9190,-3.0590,-2.7370
7.70000,6.880000,-2.9150,-3.0510,-2.7400
7.70000,6.880000,-2.9350,-3.0660,-2.7640
7.70000,6.881000,-2.9930,-3.1190,-2.8290
7.70000,6.881000,-3.0730,-3.1940,-2.9160
7.70000,6.881000,-3.1660,-3.2820,-3.0160
7.70000,6.881000,-3.2600,-3.3710,-3.1170
7.70000,6.882000,-3.3500,-3.4550,-3.2140
7.70000,6.882000,-3.4340,-3.5340,-3.3060
7.70000,6.882000,-3.5130,-3.6080,-3.3920
7.70000,6.882000,-3.5880,-3.6770,-3.4740
7.70000,6.882000,-3.6600,-3.7430,-3.5530
7.70000,6.883000,-3.7280,-3.8050,-3.6280
7.70000,6.883000,-3.7920,-3.8640,-3.7010
7.70000,6.883000,-3.8540,-3.9190,-3.7700
7.70000,6.883000,-3.9130,-3.9720,-3.8370
7.70000,6.883000,-3.9690,-4.0220,-3.9000
7.70000,6.884000,-4.0230,-4.0690,-3.9610
7.70000,6.884000,-4.0740,-4.1130,-4.0200
7.70000,6.884000,-4.1230,-4.1550,-4.0760
7.70000,6.884000,-4.1690,-4.1950,-4.1300
7.70000,6.884000,-4.2120,-4.2320,-4.1820
7.70000,6.884000,-4.2540,-4.2660,-4.2320
7.70000,6.885000,-4.2920,-4.2980,-4.2800
7.70000,6.885000,-4.3270,-4.3250,-4.3260
7.70000,6.885000,-4.3590,-4.3490,-4.3710
7.70000,6.885000,-4.3860,-4.3670,-4.4120
7.70000,6.885000,-4.4070,-4.3780,-4.4510
7.70000,6.885000,-4.4210,-4.3800,-4.4860
7.70000,6.885000,-4.4290,-4.3750,-4.5180
7.70000,6.885000,-4.4310,-4.3620,-4.5470
7.70000,6.885000,-4.4270,-4.3400,-4.5730
7.70000,6.886000,-4.4190,-4.3140,-4.5980
7.70000,6.886000,-4.4080,-4.2810,-4.6220
7.70000,6.886000,-4.3930,-4.2430,-4.6440
7.70000,6.886000,-4.3750,-4.2010,-4.6620
7.70000,6.886000,-4.3530,-4.1550,-4.6750
7.70000,6.886000,-4.3300,-4.1050,-4.6880
7.70000,6.886000,-4.3040,-4.0510,-4.6980
7.70000,6.886000,-4.2750,-3.9910,-4.7060
7.70000,6.886000,-4.2430,-3.9260,-4.7100
7.70000,6.886000,-4.2070,-3.8580,-4.7090
7.70000,6.886000,-4.1680,-3.7870,-4.7020
7.70000,6.886000,-4.1250,-3.7120,-4.6890
7.70000,6.886000,-4.0780,-3.6340,-4.6700
7.70000,6.886000,-4.0260,-3.5520,-4.6440
7.70000,6.886000,-3.9690,-3.4660,-4.6110
7.70000,6.886000,-3.9040,-3.3720,-4.5690
7.70000,6.887000,-3.8330,-3.2800,-4.5140
7.70000,6.887000,-3.7310,-3.1570,-4.4280
7.70000,6.887000,-3.6320,-3.0390,-4.3440
7.70000,6.887000,-3.5400,-2.9190,-4.2720
7.70000,6.887000,-3.5120,-2.8810,-4.2510
7.70000,6.887000,-3.5190,-2.8680,-4.2730
7.70000,6.887000,-3.5500,-2.8690,-4.3240
7.70000,6.887000,-3.6130,-2.9070,-4.4020
7.70000,6.887000,-3.6770,-2.9510,-4.4780
7.70000,6.887000,-3.7390,-2.9950,-4.5530
7.70000,6.887000,-3.8010,-3.0390,-4.6240
7.70000,6.887000,-3.8160,-3.0510,-4.6430
7.70000,6.887000,-3.8780,-3.0950,-4.7150
7.70000,6.887000,-3.9080,-3.1160,-4.7500
7.70000,6.887000,-3.9440,-3.1410,-4.7920
7.70000,6.888000,-4.0080,-3.1850,-4.8670
7.70000,6.888000,-4.0740,-3.2270,-4.9470
7.70000,6.888000,-4.1500,-3.2740,-5.0390
7.70000,6.889000,-4.2180,-3.3150,-5.1210
7.70000,6.890000,-4.2840,-3.3500,-5.2030
7.70000,6.890000,-4.3500,-3.3870,-5.2820
7.70000,6.891000,-4.3860,-3.4050,-5.3270
7.70000,6.892000,-4.4330,-3.4190,-5.3890
7.70000,6.893000,-4.4530,-3.4250,-5.4150
7.70000,6.898000,-4.4360,-3.4260,-5.3900
7.70000,6.906000,-4.4020,-3.4240,-5.3410
7.70000,6.912000,-4.3600,-3.4070,-5.2870
7.70000,6.916000,-4.3220,-3.3890,-5.2390
7.70000,6.921000,-4.2790,-3.3680,-5.1860
7.70000,6.925000,-4.2370,-3.3470,-5.1330
7.70000,6.931000,-4.1750,-3.3110,-5.0580
7.70000,6.937000,-4.1180,-3.2780,-4.9880
7.70000,6.944000,-4.0580,-3.2410,-4.9150
7.70000,6.955000,-3.9960,-3.2040,-4.8370
7.70000,6.978000,-3.9450,-3.1900,-4.7640
7.70000,6.986000,-3.9540,-3.2110,-4.7670
7.70000,6.996000,-4.0090,-3.2820,-4.8120
7.70000,7.001000,-4.0350,-3.3150,-4.8330
7.70000,7.009000,-4.1710,-3.4790,-4.9500
7.70000,7.011000,-4.2580,-3.5850,-5.0240
7.70000,7.012000,-4.3430,-3.6910,-5.0960
7.70000,7.013000,-4.3960,-3.7590,-5.1380
7.70000,7.013000,-4.4200,-3.7910,-5.1570
7.70000,7.014000,-4.4380,-3.8140,-5.1710
7.70000,7.014000,-4.4540,-3.8360,-5.1830
7.70000,7.014000,-4.4760,-3.8670,-5.1980
7.70000,7.014000,-4.4980,-3.8980,-5.2130
7.70000,7.014000,-4.5180,-3.9250,-5.2280
7.70000,7.015000,-4.5480,-3.9690,-5.2490
7.70000,7.015000,-4.5740,-4.0060,-5.2660
7.70000,7.015000,-4.6020,-4.0470,-5.2840
7.70000,7.015000,-4.6330,-4.0940,-5.3010
7.70000,7.016000,-4.6690,-4.1560,-5.3190
7.70000,7.016000,-4.7070,-4.2220,-5.3330
7.70000,7.016000,-4.7460,-4.2920,-5.3450
7.70000,7.017000,-4.7830,-4.3640,-5.3510
7.70000,7.017000,-4.8180,-4.4370,-5.3500
7.70000,7.018000,-4.8500,-4.5100,-5.3410
7.70000,7.019000,-4.8780,-4.5800,-5.3230
7.70000,7.020000,-4.9020,-4.6460,-5.2970
7.70000,7.021000,-4.9230,-4.7030,-5.2730
7.70000,7.023000,-4.9410,-4.7520,-5.2490
7.70000,7.025000,-4.9550,-4.7910,-5.2270
7.70000,7.028000,-4.9680,-4.8290,-5.2000
7.70000,7.034000,-4.9800,-4.8620,-5.1790
7.70000,7.039000,-4.9840,-4.8580,-5.1960
7.70000,7.046000,-4.9900,-4.8500,-5.2240
7.70000,7.056000,-4.9990,-4.8380,-5.2640
7.70000,7.072000,-5.0160,-4.8410,-5.3040
7.70000,7.084000,-5.0270,-4.8350,-5.3380
7.70000,7.090000,-5.0310,-4.8270,-5.3590
7.70000,7.095000,-5.0320,-4.8140,-5.3780
7.70000,7.101000,-5.0290,-4.7930,-5.4000
7.70000,7.104000,-5.0250,-4.7740,-5.4150
7.70000,7.108000,-5.0190,-4.7470,-5.4340
7.70000,7.111000,-5.0100,-4.7140,-5.4520
7.70000,7.113000,-4.9990,-4.6830,-5.4650
7.70000,7.115000,-4.9870,-4.6490,-5.4760
7.70000,7.117000,-4.9750,-4.6190,-5.4820
7.70000,7.118000,-4.9630,-4.5910,-5.4870
7.70000,7.119000,-4.9500,-4.5590,-5.4910
7.70000,7.121000,-4.9350,-4.5270,-5.4920
7.70000,7.122000,-4.9230,-4.5020,-5.4920
7.70000,7.122000,-4.9220,-4.5000,-5.4930
7.70000,7.123000,-4.9210,-4.4960,-5.4940
7.70000,7.124000,-4.9190,-4.4920,-5.4940
7.70000,7.124000,-4.9180,-4.4900,-5.4950
7.70000,7.124000,-4.9180,-4.4890,-5.4950
7.70000,7.124000,-4.9170,-4.4880,-5.4950
7.70000,7.124000,-4.9170,-4.4870,-5.4950
7.70000,7.125000,-4.9170,-4.4870,-5.4950
7.70000,7.125000,-4.9170,-4.4860,-5.4950
7.70000,7.125000,-4.9170,-4.4860,-5.4950
7.70000,7.125000,-4.9180,-4.4880,-5.4960
7.70000,7.125000,-4.9210,-4.4910,-5.4990
7.70000,7.125000,-4.9250,-4.4960,-5.5020
7.70000,7.125000,-4.9290,-4.5010,-5.5060
7.70000,7.125000,-4.9330,-4.5060,-5.5090
7.70000,7.125000,-4.9390,-4.5120,-5.5140
7.70000,7.125000,-4.9450,-4.5200,-5.5190
7.70000,7.126000,-4.9550,-4.5320,-5.5280
7.70000,7.129000,-5.0400,-4.7580,-5.4670
7.70000,7.132000,-5.0150,-4.6840,-5.4970
7.70000,7.135000,-4.9950,-4.6330,-5.5090
7.70000,7.138000,-4.9640,-4.5620,-5.5170
7.70000,7.141000,-4.9270,-4.4860,-5.5140
7.70000,7.143000,-4.8900,-4.4160,-5.5060
7.70000,7.145000,-4.8350,-4.3190,-5.4860
7.70000,7.146000,-4.7900,-4.2450,-5.4640
7.70000,7.147000,-4.7460,-4.1790,-5.4370
7.70000,7.148000,-4.7000,-4.1120,-5.4060
7.70000,7.149000,-4.6550,-4.0500,-5.3750
7.70000,7.150000,-4.6170,-3.9960,-5.3480
7.70000,7.151000,-4.5810,-3.9440,-5.3220
7.70000,7.152000,-4.5440,-3.8920,-5.2960
7.70000,7.152000,-4.5000,-3.8330,-5.2630
7.70000,7.153000,-4.4360,-3.7490,-5.2120
7.70000,7.155000,-4.3610,-3.6510,-5.1530
7.70000,7.156000,-4.3220,-3.5980,-5.1220
7.70000,7.158000,-4.2550,-3.5070,-5.0700
7.70000,7.178000,-4.2230,-3.4170,-5.0720
7.70000,7.184000,-4.2830,-3.4370,-5.1560
7.70000,7.185000,-4.3310,-3.4590,-5.2170
7.70000,7.185000,-4.3330,-3.4600,-5.2200
7.70000,7.185000,-4.3580,-3.4740,-5.2500
7.70000,7.185000,-4.3750,-3.4840,-5.2720
7.70000,7.185000,-4.3810,-3.4880,-5.2800
7.70000,7.185000,-4.3900,-3.4920,-5.2900
7.70000,7.185000,-4.4040,-3.4980,-5.3090
7.70000,7.185000,-4.4210,-3.5040,-5.3300
7.70000,7.186000,-4.4320,-3.5090,-5.3450
