source_id,ra,dec,parallax,parallax_error,phot_g_mean_mag,bp_rp,teff_val,lum_val
713713514650101760,135.07363739370675,34.86234498331783,28.82636575803417,0.055862859915593664,8.200394,0.9632497,5331.6665,0.49017802
6577318075351824512,319.6150558236586,-43.33455856541505,41.96217860596036,0.045450400762074836,6.5825167,0.81285477,5836.75,0.980932
1121684830234699904,126.59414164614375,70.42149748808171,20.264282161287685,0.047640651733194345,14.908792,2.8930693,3974.74,
1121408303060376576,129.20665379643006,69.81999174946758,34.33504938739703,0.028698266975289287,11.01698,1.9364033,4098.5,
1121338587151187840,143.30837956613595,74.61296136481333,21.530803689058068,0.05050145318934414,14.764759,2.8395061,3965.4631,
3435263350428249472,97.69411533437625,29.444727144927473,33.22289550871725,0.06332226764022222,13.948501,2.726057,3811.86,
6883820956070983040,318.22052771589154,-16.100745583290955,21.166353900104315,0.048631287060804745,12.502278,2.2692327,4039.59,
2780300628995017600,7.00492688942614,14.943410678782296,24.507674370307118,0.06567352634987729,14.574953,3.022914,4130.975,
4293600641739712768,288.4160337717359,5.733583889186526,35.315069138318435,0.05298075453801965,13.67741,2.6491575,3992.8132,
464778206611256448,42.04332048858801,60.529354324695795,20.22000303503685,0.05108290501786215,15.602851,2.8879309,3991.6833,
584565737843685248,134.1571237048717,7.2056659722236835,27.76248699178338,0.06349035453655966,12.970374,2.410284,3826.9402,
6692782017633230848,303.91090641034424,-39.89062586516463,41.41320428736066,0.09198736038321159,14.902004,3.607088,3391.6667,
2142179058450057856,293.9816830022546,56.983031463399605,41.65967094954381,0.021438036486938625,6.5659986,0.78630114,5883.25,1.0080545
2632174216342455424,347.64601944282884,-5.8565454910453045,20.450695880549485,0.047874473421812475,12.104822,2.0457602,4129.5933,
6011752040180085248,239.2997505750282,-35.42506987061313,27.123541088585668,0.07287311892246161,10.475732,1.711339,4146.43,0.099599235
6330662329789623040,220.05279937021984,-7.514039574764144,22.788668876386648,0.05513248024172349,8.996449,1.0254774,5198.75,0.38425025
6330721703416916352,220.3143769117645,-6.986149683899648,37.0505217029413,0.05745936361940735,12.275949,2.5832024,3837.95,
5880627135332454528,223.66063336721584,-58.052272074241785,25.29696625548302,0.032360900887494805,13.4341,2.4364462,3960.31,
1761587197303801984,313.88319199258575,14.141947316591935,26.1779189721475,0.23198178847933504,8.825569,1.0456247,5193.154,0.3411396
2142179058447029760,293.97681484435105,56.9821255787949,41.77141648509038,0.036400015877522125,12.416776,2.6110773,3877.8574,
3906347595518413568,183.2406380432492,10.036173129582993,30.9672723229496,0.053563095530750005,7.7125616,0.94553757,5425.467,0.65796924
777857751702754560,167.40683002426545,41.91304765340034,24.655518944793304,0.06410474622937157,8.177392,0.9163995,5472.3335,0.67297256
6179056233418543616,197.19011381378735,-34.56756165208396,35.71895632437782,0.09454762221277115,11.869261,2.4056435,4015.8,
5020116556211470848,31.777682221367094,-30.406996150836665,34.11990532535974,0.07149995781306044,12.909024,2.6571884,3927.78,
6178990782412597632,197.36234940148995,-34.85656898207576,30.8918657420801,0.051401814649775536,11.620099,2.0365438,4169.94,
6484716209628726912,314.41385838594164,-44.13356978233065,46.31750353062608,0.05171986369057841,6.3490562,0.7828822,5884.0,0.99583215
6476525981872626176,314.53940564382145,-52.587656026562136,21.630148662365563,0.03860117876948752,9.955361,1.287632,4704.0,0.19791944
4275012985332019456,274.1637728858069,0.7859847396385251,22.203307511202762,0.04211064265418237,13.347776,2.4522753,3983.52,
6353239770273051392,351.8614012904066,-78.03067723983136,23.265748210864047,0.028439455876755237,12.333023,2.208891,4124.97,
3758803507415614080,165.85627625468135,-9.853698591862821,40.017814576745856,0.11115606577299385,12.563701,2.6729193,3707.1267,
3758852680497684864,167.74026074043337,-10.432924417065369,30.762618201300608,0.07032852745462602,13.973959,2.8545456,3958.0032,
3980318786464295168,173.87019721414836,22.439926330402212,21.32200985483892,0.1217250082283514,15.629176,3.0552073,3648.0525,
3980413791141148672,171.76335328206704,21.851534814344927,30.555052354561916,0.12226877836340255,7.421898,0.8331237,5751.6665,0.85828125
2666672458815435008,326.3398134525715,-7.488965482910889,20.20695528990251,0.20430431863519927,15.7305355,3.0548077,3894.0352,
3208050131540419072,76.51245026187448,-7.263122414832522,24.42559907028097,0.0561354354468986,14.473558,2.8077574,3785.66,
3207926092885857664,77.50840104669412,-7.072786262222915,22.389213897311304,0.044612402317620654,8.308011,0.86667824,5624.775,0.71333265
168422783123428352,58.82817810794773,30.89476654738539,22.754035069070916,0.08912689070236872,15.37356,3.2208796,3706.93,
